Year,Month,name,category,value
2017,October,HiSeq X V2,HISEQ_X_10,1.144926301
2017,October,HiSeq 4000,HISEQ_4000,0.429150667
2017,October,HiSeq X V2,HISEQ_X_10,1.091426979
2017,October,HiSeq 2500 V2,Illumina HiSeq 2500,0.03987811
2017,October,HiSeq 2500 V2,Illumina HiSeq 2500,0.041921717
2017,October,HiSeq 2500 V2,Illumina HiSeq 2500,0.040378766
2017,October,HiSeq 2500 V2,Illumina HiSeq 2500,0.040436236
2017,October,HiSeq X V2,HISEQ_X_10,0.96356647
2017,October,HiSeq X V2,HISEQ_X_10,1.168667007
2017,October,HiSeq X V2,HISEQ_X_10,0.891763757
2017,October,HiSeq X V2,HISEQ_X_10,1.00303242
2017,October,HiSeq X V2,HISEQ_X_10,0.896692377
2017,October,HiSeq X V2,HISEQ_X_10,1.155995937
2017,October,HiSeq X V2,HISEQ_X_10,0.668119014
2017,October,HiSeq 4000,HISEQ_4000,0.40037898
2017,October,HiSeq 4000,HISEQ_4000,0.399052637
2017,October,HiSeq 4000,HISEQ_4000,0.406532805
2017,October,HiSeq 4000,HISEQ_4000,0.403342389
2017,October,HiSeq X V2,HISEQ_X_10,0.774986354
2017,October,HiSeq X V2,HISEQ_X_10,0.987027314
2017,October,HiSeq X V2,HISEQ_X_10,0.98555834
2017,October,HiSeq X V2,HISEQ_X_10,1.019879114
2017,October,HiSeq X V2,HISEQ_X_10,0.964662833
2017,October,HiSeq X V2,HISEQ_X_10,1.005778737
2017,October,HiSeq X V2,HISEQ_X_10,0.971074928
2017,October,HiSeq X V2,HISEQ_X_10,1.142849938
2017,October,HiSeq X V2,HISEQ_X_10,1.212997847
2017,October,HiSeq X V2,HISEQ_X_10,1.231960386
2017,October,HiSeq X V2,HISEQ_X_10,1.06730751
2017,October,HiSeq X V2,HISEQ_X_10,1.049931693
2017,October,HiSeq 2000 V4,Illumina HiSeq 2500,0.229965951
2017,October,HiSeq X V2,HISEQ_X_10,0.9936757
2017,October,HiSeq X V2,HISEQ_X_10,0.779850479
2017,October,HiSeq X V2,HISEQ_X_10,0.826617048
2017,October,HiSeq X V2,HISEQ_X_10,0.722877496
2017,October,HiSeq X V2,HISEQ_X_10,0.751056508
2017,October,HiSeq X V2,HISEQ_X_10,1.212102121
2017,October,HiSeq X V2,HISEQ_X_10,1.128188718
2017,October,HiSeq X V2,HISEQ_X_10,1.008720628
2017,October,HiSeq X V2,HISEQ_X_10,0.995152242
2017,October,HiSeq X V2,HISEQ_X_10,1.159222339
2017,October,HiSeq X V2,HISEQ_X_10,1.143110785
2017,October,HiSeq X V2,HISEQ_X_10,0.825492872
2017,October,HiSeq X V2,HISEQ_X_10,0.846291176
2017,October,HiSeq X V2,HISEQ_X_10,0.838671049
2017,October,HiSeq X V2,HISEQ_X_10,0.835965433
2017,October,HiSeq X V2,HISEQ_X_10,1.055190705
2017,October,HiSeq X V2,HISEQ_X_10,1.083319255
2017,October,HiSeq X V2,HISEQ_X_10,0.773688271
2017,October,HiSeq X V2,HISEQ_X_10,0.848309249
2017,October,HiSeq 4000,HISEQ_4000,0.396287922
2017,October,HiSeq X V2,HISEQ_X_10,0.909395516
2017,October,HiSeq 4000,HISEQ_4000,0.404642961
2017,October,HiSeq X V2,HISEQ_X_10,1.230715746
2017,October,HiSeq X V2,HISEQ_X_10,0.862073697
2017,October,HiSeq X V2,HISEQ_X_10,0.888911661
2017,October,HiSeq X V2,HISEQ_X_10,0.88349512
2017,October,HiSeq X V2,HISEQ_X_10,0.973143396
2017,October,HiSeq X V2,HISEQ_X_10,0.975128254
2017,October,HiSeq X V2,HISEQ_X_10,0.703066469
2017,October,HiSeq X V2,HISEQ_X_10,0.733429563
2017,October,HiSeq X V2,HISEQ_X_10,1.016770923
2017,October,HiSeq X V2,HISEQ_X_10,0.861778411
2017,October,HiSeq X V2,HISEQ_X_10,0.850510104
2017,October,HiSeq 4000,HISEQ_4000,0.435766864
2017,October,HiSeq X V2,HISEQ_X_10,0.994041056
2017,October,HiSeq X V2,HISEQ_X_10,0.952357401
2017,October,HiSeq X V2,HISEQ_X_10,1.159797168
2017,October,HiSeq X V2,HISEQ_X_10,0.979121081
2017,October,HiSeq X V2,HISEQ_X_10,0.848409812
2017,October,HiSeq X V2,HISEQ_X_10,1.014055871
2017,October,HiSeq 2000 V4,Illumina HiSeq 2500,0.084825065
2017,October,HiSeq X V2,HISEQ_X_10,0.898046157
2017,October,HiSeq X V2,HISEQ_X_10,1.212768056
2017,October,HiSeq X V2,HISEQ_X_10,1.011749066
2017,October,HiSeq X V2,HISEQ_X_10,1.151355316
2017,October,HiSeq X V2,HISEQ_X_10,1.023353104
2017,October,HiSeq X V2,HISEQ_X_10,1.166549081
2017,October,HiSeq X V2,HISEQ_X_10,0.805128714
2017,October,HiSeq X V2,HISEQ_X_10,1.174121035
2017,October,HiSeq X V2,HISEQ_X_10,1.174320043
2017,October,HiSeq X V2,HISEQ_X_10,0.902683611
2017,October,HiSeq X V2,HISEQ_X_10,0.864137432
2017,October,HiSeq X V2,HISEQ_X_10,1.185336464
2017,October,HiSeq X V2,HISEQ_X_10,1.129881112
2017,October,HiSeq X V2,HISEQ_X_10,0.928636052
2017,October,HiSeq X V2,HISEQ_X_10,0.945492844
2017,October,HiSeq X V2,HISEQ_X_10,1.104440277
2017,October,HiSeq X V2,HISEQ_X_10,1.161561448
2017,October,HiSeq X V2,HISEQ_X_10,1.152476553
2017,October,HiSeq X V2,HISEQ_X_10,1.183541002
2017,October,HiSeq X V2,HISEQ_X_10,1.01974905
2017,October,HiSeq X V2,HISEQ_X_10,1.248233099
2017,October,HiSeq X V2,HISEQ_X_10,1.220694941
2017,October,HiSeq X V2,HISEQ_X_10,0.851017487
2017,October,HiSeq 4000,HISEQ_4000,0.410627008
2017,October,HiSeq 4000,HISEQ_4000,0.389573655
2017,October,HiSeq 4000,HISEQ_4000,0.390882467
2017,October,HiSeq 4000,HISEQ_4000,0.383140573
2017,October,HiSeq X V2,HISEQ_X_10,1.040960585
2017,October,HiSeq X V2,HISEQ_X_10,1.076047316
2017,October,HiSeq X V2,HISEQ_X_10,1.054760602
2017,October,HiSeq X V2,HISEQ_X_10,1.078984531
2017,October,HiSeq X V2,HISEQ_X_10,1.062494368
2017,October,HiSeq X V2,HISEQ_X_10,1.114498638
2017,October,HiSeq X V2,HISEQ_X_10,1.132769073
2017,October,HiSeq X V2,HISEQ_X_10,1.097175972
2017,October,HiSeq X V2,HISEQ_X_10,1.076705117
2017,October,HiSeq X V2,HISEQ_X_10,1.136334713
2017,October,HiSeq X V2,HISEQ_X_10,1.062228834
2017,October,HiSeq X V2,HISEQ_X_10,1.107952209
2017,October,HiSeq 4000,HISEQ_4000,0.366048468
2017,October,HiSeq 4000,HISEQ_4000,0.38841328
2017,November,HiSeq 4000,HISEQ_4000,0.370583602
2017,October,HiSeq 2500 V2,Illumina HiSeq 2500,0.046824451
2017,November,HiSeq 4000,HISEQ_4000,0.327988136
2017,November,HiSeq 4000,HISEQ_4000,0.375519072
2017,November,HiSeq 4000,HISEQ_4000,0.374879984
2017,November,HiSeq X V2,HISEQ_X_10,1.08234596
2017,November,HiSeq X V2,HISEQ_X_10,1.139885629
2017,November,HiSeq X V2,HISEQ_X_10,1.086793854
2017,November,HiSeq X V2,HISEQ_X_10,1.189249147
2017,November,HiSeq X V2,HISEQ_X_10,1.143065243
2017,November,HiSeq X V2,HISEQ_X_10,1.140497683
2017,November,HiSeq X V2,HISEQ_X_10,1.001238362
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.384207285
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.446234245
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.384039235
2017,November,HiSeq X V2,HISEQ_X_10,0.970408673
2017,November,HiSeq X V2,HISEQ_X_10,0.89544983
2017,November,HiSeq X V2,HISEQ_X_10,0.854856154
2017,November,HiSeq X V2,HISEQ_X_10,0.983675153
2017,November,HiSeq X V2,HISEQ_X_10,1.154585056
2017,November,HiSeq X V2,HISEQ_X_10,0.876321495
2017,November,HiSeq X V2,HISEQ_X_10,0.934337148
2017,November,HiSeq X V2,HISEQ_X_10,0.974623307
2017,November,HiSeq X V2,HISEQ_X_10,0.960450813
2017,November,HiSeq X V2,HISEQ_X_10,0.937011937
2017,November,HiSeq X V2,HISEQ_X_10,0.930570255
2017,November,HiSeq X V2,HISEQ_X_10,0.96968816
2017,November,HiSeq X V2,HISEQ_X_10,0.785961551
2017,November,HiSeq X V2,HISEQ_X_10,0.865913753
2017,November,HiSeq X V2,HISEQ_X_10,0.91999772
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.031120878
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.036556078
2017,November,HiSeq X V2,HISEQ_X_10,0.638528838
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.029172372
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.040778956
2017,November,HiSeq X V2,HISEQ_X_10,1.031275233
2017,October,HiSeq X V2,HISEQ_X_10,1.189106927
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.375727193
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.358501982
2017,November,HiSeq X V2,HISEQ_X_10,1.158645921
2017,November,HiSeq X V2,HISEQ_X_10,1.197998964
2017,November,HiSeq X V2,HISEQ_X_10,1.109749725
2017,November,HiSeq X V2,HISEQ_X_10,1.111508052
2017,November,MiSeq,Illumina MiSeq,0.000245311
2017,November,HiSeq X V2,HISEQ_X_10,0.757954981
2017,November,HiSeq X V2,HISEQ_X_10,0.836271538
2017,November,HiSeq X V2,HISEQ_X_10,1.009742112
2017,November,HiSeq X V2,HISEQ_X_10,1.042797047
2017,November,HiSeq X V2,HISEQ_X_10,0.994499561
2017,November,HiSeq X V2,HISEQ_X_10,1.095663595
2017,November,HiSeq X V2,HISEQ_X_10,1.063174307
2017,November,HiSeq X V2,HISEQ_X_10,0.882623559
2017,November,HiSeq X V2,HISEQ_X_10,0.881148633
2017,November,HiSeq 4000,HISEQ_4000,0.415802006
2017,November,HiSeq 4000,HISEQ_4000,0.372544321
2017,November,HiSeq 4000,HISEQ_4000,0.40331684
2017,November,HiSeq 4000,HISEQ_4000,0.403845588
2017,November,HiSeq 4000,HISEQ_4000,0.411695716
2017,November,HiSeq 4000,HISEQ_4000,0.396567018
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.069215579
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.065379803
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.33644151
2017,November,HiSeq 4000,HISEQ_4000,0.349035853
2017,November,HiSeq 4000,HISEQ_4000,0.360761761
2017,November,HiSeq X V2,HISEQ_X_10,1.174828935
2017,November,HiSeq X V2,HISEQ_X_10,1.187305954
2017,November,HiSeq X V2,HISEQ_X_10,1.109677316
2017,November,HiSeq X V2,HISEQ_X_10,1.119971727
2017,November,HiSeq X V2,HISEQ_X_10,1.13689912
2017,November,HiSeq X V2,HISEQ_X_10,1.166581779
2017,November,HiSeq X V2,HISEQ_X_10,1.081506387
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.074727318
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.089644732
2017,November,HiSeq X V2,HISEQ_X_10,1.065388397
2017,November,HiSeq 4000,HISEQ_4000,0.387259566
2017,November,HiSeq 4000,HISEQ_4000,0.431390713
2017,November,HiSeq 4000,HISEQ_4000,0.379128254
2017,November,HiSeq 4000,HISEQ_4000,0.413162105
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.259059492
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.272957568
2017,November,HiSeq X V2,HISEQ_X_10,0.928604622
2017,November,HiSeq X V2,HISEQ_X_10,1.230352606
2017,November,HiSeq X V2,HISEQ_X_10,0.644681546
2017,November,HiSeq X V2,HISEQ_X_10,1.208466521
2017,November,HiSeq X V2,HISEQ_X_10,1.126869123
2017,November,HiSeq X V2,HISEQ_X_10,1.195393861
2017,November,HiSeq X V2,HISEQ_X_10,1.199550518
2017,November,HiSeq X V2,HISEQ_X_10,0.767976692
2017,November,HiSeq X V2,HISEQ_X_10,0.962113628
2017,November,HiSeq X V2,HISEQ_X_10,0.894422302
2017,November,HiSeq 4000,HISEQ_4000,0.391042559
2017,November,HiSeq 4000,HISEQ_4000,0.393835511
2017,November,HiSeq 4000,HISEQ_4000,0.390981761
2017,November,HiSeq 4000,HISEQ_4000,0.378243165
2017,November,HiSeq 4000,HISEQ_4000,0.408530098
2017,November,HiSeq X V2,HISEQ_X_10,0.891031157
2017,November,HiSeq X V2,HISEQ_X_10,0.874405453
2017,November,HiSeq X V2,HISEQ_X_10,0.840469706
2017,November,HiSeq X V2,HISEQ_X_10,0.782523998
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.043203711
2017,November,HiSeq X V2,HISEQ_X_10,0.887997822
2017,November,HiSeq X V2,HISEQ_X_10,0.764665866
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.048241169
2017,November,HiSeq X V2,HISEQ_X_10,0.742841968
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.047727623
2017,November,HiSeq X V2,HISEQ_X_10,0.873355216
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.043750928
2017,November,HiSeq X V2,HISEQ_X_10,0.939813692
2017,November,HiSeq X V2,HISEQ_X_10,0.870528205
2017,November,HiSeq X V2,HISEQ_X_10,0.844511763
2017,November,HiSeq X V2,HISEQ_X_10,0.972943877
2017,November,HiSeq X V2,HISEQ_X_10,0.970805645
2017,November,HiSeq X V2,HISEQ_X_10,0.810226869
2017,November,HiSeq X V2,HISEQ_X_10,0.929734966
2017,November,HiSeq X V2,HISEQ_X_10,0.840934097
2017,November,HiSeq X V2,HISEQ_X_10,0.89661247
2017,November,HiSeq X V2,HISEQ_X_10,0.776175613
2017,November,HiSeq X V2,HISEQ_X_10,0.906551632
2017,November,HiSeq X V2,HISEQ_X_10,0.563289051
2017,November,HiSeq X V2,HISEQ_X_10,0.935773331
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.178831174
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.168324261
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.187289845
2017,November,HiSeq 4000,HISEQ_4000,0.269939949
2017,November,HiSeq 4000,HISEQ_4000,0.410226773
2017,November,HiSeq 4000,HISEQ_4000,0.353643663
2017,November,HiSeq 4000,HISEQ_4000,0.381248325
2017,November,HiSeq X V2,HISEQ_X_10,0.926953497
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.162856986
2017,November,HiSeq 4000,HISEQ_4000,0.403865768
2017,November,HiSeq 4000,HISEQ_4000,0.409891923
2017,November,HiSeq 4000,HISEQ_4000,0.37345038
2017,November,HiSeq 4000,HISEQ_4000,0.377447652
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.061184687
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.064394415
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.067971284
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.324524677
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.236219468
2017,November,HiSeq X V2,HISEQ_X_10,0.76422744
2017,November,HiSeq X V2,HISEQ_X_10,0.806773543
2017,November,HiSeq X V2,HISEQ_X_10,0.886009056
2017,November,HiSeq X V2,HISEQ_X_10,0.806163597
2017,November,HiSeq X V2,HISEQ_X_10,0.753145108
2017,November,HiSeq X V2,HISEQ_X_10,0.811288797
2017,November,HiSeq X V2,HISEQ_X_10,0.897204109
2017,November,HiSeq X V2,HISEQ_X_10,0.893217514
2017,November,HiSeq X V2,HISEQ_X_10,0.918431433
2017,November,HiSeq X V2,HISEQ_X_10,1.067061481
2017,November,HiSeq X V2,HISEQ_X_10,1.130845274
2017,November,HiSeq X V2,HISEQ_X_10,1.073174482
2017,November,HiSeq X V2,HISEQ_X_10,0.943850754
2017,November,HiSeq X V2,HISEQ_X_10,0.759145633
2017,November,HiSeq X V2,HISEQ_X_10,1.18134984
2017,November,HiSeq X V2,HISEQ_X_10,1.17004415
2017,November,HiSeq X V2,HISEQ_X_10,0.872657267
2017,November,HiSeq X V2,HISEQ_X_10,0.956844076
2017,November,HiSeq X V2,HISEQ_X_10,1.170954484
2017,November,HiSeq X V2,HISEQ_X_10,1.143441638
2017,November,HiSeq X V2,HISEQ_X_10,0.936600796
2017,November,HiSeq X V2,HISEQ_X_10,1.043353184
2017,November,HiSeq X V2,HISEQ_X_10,1.193962676
2017,November,HiSeq X V2,HISEQ_X_10,1.158338964
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.024539508
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.019326578
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.019474468
2017,November,HiSeq X V2,HISEQ_X_10,0.981748431
2017,November,HiSeq X V2,HISEQ_X_10,1.190021549
2017,November,HiSeq X V2,HISEQ_X_10,1.15695762
2017,November,HiSeq X V2,HISEQ_X_10,1.10852526
2017,November,HiSeq X V2,HISEQ_X_10,1.118899218
2017,November,HiSeq X V2,HISEQ_X_10,0.961488887
2017,November,HiSeq X V2,HISEQ_X_10,1.179768886
2017,November,HiSeq X V2,HISEQ_X_10,1.165127211
2017,November,HiSeq X V2,HISEQ_X_10,1.002582565
2017,November,HiSeq X V2,HISEQ_X_10,0.955845562
2017,November,HiSeq X V2,HISEQ_X_10,0.740355168
2017,November,HiSeq X V2,HISEQ_X_10,0.73209749
2017,November,HiSeq X V2,HISEQ_X_10,0.999686521
2017,November,HiSeq X V2,HISEQ_X_10,1.04984487
2017,November,HiSeq X V2,HISEQ_X_10,1.098193634
2017,November,HiSeq X V2,HISEQ_X_10,1.084634245
2017,November,HiSeq X V2,HISEQ_X_10,0.835834873
2017,November,HiSeq X V2,HISEQ_X_10,1.04635275
2017,November,HiSeq X V2,HISEQ_X_10,1.08566781
2017,November,HiSeq X V2,HISEQ_X_10,1.152742906
2017,November,HiSeq X V2,HISEQ_X_10,1.105471866
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.408911462
2017,November,HiSeq X V2,HISEQ_X_10,1.076999217
2017,November,HiSeq X V2,HISEQ_X_10,1.157728329
2017,November,HiSeq X V2,HISEQ_X_10,1.000280814
2017,November,HiSeq X V2,HISEQ_X_10,1.138350011
2017,November,HiSeq X V2,HISEQ_X_10,0.87589257
2017,November,HiSeq X V2,HISEQ_X_10,1.170296671
2017,November,HiSeq X V2,HISEQ_X_10,0.98485634
2017,November,HiSeq X V2,HISEQ_X_10,1.043364258
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.349504992
2017,November,HiSeq X V2,HISEQ_X_10,0.909131261
2017,November,HiSeq X V2,HISEQ_X_10,0.922663567
2017,November,HiSeq X V2,HISEQ_X_10,0.945692075
2017,November,HiSeq X V2,HISEQ_X_10,0.897388179
2017,November,HiSeq X V2,HISEQ_X_10,0.871897321
2017,November,HiSeq X V2,HISEQ_X_10,0.888285563
2017,November,HiSeq X V2,HISEQ_X_10,0.949260464
2017,November,HiSeq X V2,HISEQ_X_10,0.861780772
2017,November,HiSeq X V2,HISEQ_X_10,0.891318301
2017,November,HiSeq X V2,HISEQ_X_10,0.749973721
2017,November,HiSeq X V2,HISEQ_X_10,0.72630219
2017,November,HiSeq X V2,HISEQ_X_10,1.001410228
2017,November,HiSeq X V2,HISEQ_X_10,0.912611029
2017,November,HiSeq X V2,HISEQ_X_10,0.958952924
2017,November,HiSeq X V2,HISEQ_X_10,0.984958157
2017,November,HiSeq X V2,HISEQ_X_10,0.835185284
2017,November,HiSeq X V2,HISEQ_X_10,0.740796497
2017,November,HiSeq X V2,HISEQ_X_10,0.948963357
2017,November,HiSeq X V2,HISEQ_X_10,0.907339191
2017,November,HiSeq X V2,HISEQ_X_10,0.943745964
2017,November,HiSeq X V2,HISEQ_X_10,0.875966567
2017,November,HiSeq X V2,HISEQ_X_10,0.979208607
2017,November,HiSeq X V2,HISEQ_X_10,0.99664077
2017,November,HiSeq X V2,HISEQ_X_10,0.908554529
2017,November,HiSeq X V2,HISEQ_X_10,0.993584538
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.050352827
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.048133125
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.049113422
2017,November,HiSeq X V2,HISEQ_X_10,0.88383488
2017,November,HiSeq X V2,HISEQ_X_10,0.89509335
2017,November,HiSeq X V2,HISEQ_X_10,0.604594214
2017,November,HiSeq X V2,HISEQ_X_10,0.71224285
2017,November,HiSeq X V2,HISEQ_X_10,0.997391077
2017,November,HiSeq X V2,HISEQ_X_10,0.837914477
2017,November,HiSeq X V2,HISEQ_X_10,0.751029587
2017,November,HiSeq X V2,HISEQ_X_10,0.771606398
2017,November,HiSeq X V2,HISEQ_X_10,1.007651266
2017,November,HiSeq X V2,HISEQ_X_10,0.765629745
2017,November,HiSeq X V2,HISEQ_X_10,0.993790258
2017,November,HiSeq X V2,HISEQ_X_10,0.968434993
2017,November,HiSeq X V2,HISEQ_X_10,0.967149585
2017,November,HiSeq X V2,HISEQ_X_10,0.955269226
2017,November,HiSeq X V2,HISEQ_X_10,0.972505195
2017,November,HiSeq X V2,HISEQ_X_10,1.107695852
2017,November,HiSeq X V2,HISEQ_X_10,1.090768251
2017,November,HiSeq 4000,HISEQ_4000,0.403435945
2017,November,HiSeq X V2,HISEQ_X_10,1.116486326
2017,November,HiSeq X V2,HISEQ_X_10,0.84083367
2017,November,HiSeq X V2,HISEQ_X_10,1.106178726
2017,November,HiSeq X V2,HISEQ_X_10,1.023232602
2017,November,HiSeq 4000,HISEQ_4000,0.410058026
2017,November,HiSeq 4000,HISEQ_4000,0.400734694
2017,November,HiSeq 4000,HISEQ_4000,0.43513739
2017,November,HiSeq 4000,HISEQ_4000,0.412141948
2017,November,HiSeq X V2,HISEQ_X_10,0.822585881
2017,November,HiSeq X V2,HISEQ_X_10,1.03150183
2017,November,HiSeq X V2,HISEQ_X_10,1.096976008
2017,November,HiSeq X V2,HISEQ_X_10,1.109524197
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.390307906
2017,November,HiSeq X V2,HISEQ_X_10,0.872938376
2017,November,HiSeq X V2,HISEQ_X_10,1.07737518
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.421761532
2017,November,HiSeq X V2,HISEQ_X_10,0.887577575
2017,November,HiSeq X V2,HISEQ_X_10,0.903990913
2017,November,HiSeq X V2,HISEQ_X_10,0.88602023
2017,November,HiSeq X V2,HISEQ_X_10,0.88619441
2017,November,HiSeq X V2,HISEQ_X_10,0.818968035
2017,November,HiSeq X V2,HISEQ_X_10,0.84380824
2017,November,HiSeq X V2,HISEQ_X_10,0.820062899
2017,November,HiSeq X V2,HISEQ_X_10,0.860403909
2017,November,HiSeq X V2,HISEQ_X_10,0.805577271
2017,November,HiSeq X V2,HISEQ_X_10,1.066908557
2017,November,HiSeq X V2,HISEQ_X_10,1.059847926
2017,November,HiSeq X V2,HISEQ_X_10,1.056474732
2017,November,HiSeq X V2,HISEQ_X_10,0.997494767
2017,November,HiSeq X V2,HISEQ_X_10,0.948475506
2017,November,HiSeq X V2,HISEQ_X_10,1.109477268
2017,November,HiSeq X V2,HISEQ_X_10,1.020760629
2017,November,HiSeq X V2,HISEQ_X_10,1.15133951
2017,November,HiSeq X V2,HISEQ_X_10,0.986517377
2017,November,HiSeq X V2,HISEQ_X_10,1.06422699
2017,November,HiSeq X V2,HISEQ_X_10,1.077837621
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.374622859
2017,November,HiSeq X V2,HISEQ_X_10,0.845209294
2017,November,HiSeq X V2,HISEQ_X_10,0.837979271
2017,November,HiSeq X V2,HISEQ_X_10,1.071842909
2017,November,HiSeq X V2,HISEQ_X_10,1.080519049
2017,November,HiSeq X V2,HISEQ_X_10,0.881141204
2017,November,HiSeq X V2,HISEQ_X_10,0.825736604
2017,November,HiSeq X V2,HISEQ_X_10,0.759604081
2017,November,HiSeq X V2,HISEQ_X_10,0.665006895
2017,November,HiSeq X V2,HISEQ_X_10,0.844852587
2017,November,HiSeq X V2,HISEQ_X_10,0.626661256
2017,November,HiSeq X V2,HISEQ_X_10,0.681508034
2017,November,HiSeq X V2,HISEQ_X_10,0.982565822
2017,November,HiSeq X V2,HISEQ_X_10,0.92279239
2017,November,HiSeq X V2,HISEQ_X_10,0.836298778
2017,November,HiSeq X V2,HISEQ_X_10,0.951475308
2017,November,HiSeq X V2,HISEQ_X_10,0.878007113
2017,November,HiSeq X V2,HISEQ_X_10,0.805198215
2017,November,HiSeq X V2,HISEQ_X_10,1.022085832
2017,November,HiSeq X V2,HISEQ_X_10,0.857457113
2017,November,HiSeq X V2,HISEQ_X_10,0.863668538
2017,November,HiSeq X V2,HISEQ_X_10,0.929855856
2017,November,HiSeq X V2,HISEQ_X_10,0.920105292
2017,November,HiSeq X V2,HISEQ_X_10,0.859105723
2017,November,HiSeq X V2,HISEQ_X_10,0.987043718
2017,November,HiSeq X V2,HISEQ_X_10,1.084438346
2017,November,HiSeq X V2,HISEQ_X_10,0.818321439
2017,November,HiSeq X V2,HISEQ_X_10,0.811615764
2017,November,HiSeq X V2,HISEQ_X_10,0.873561777
2017,November,HiSeq X V2,HISEQ_X_10,0.940322118
2017,November,HiSeq X V2,HISEQ_X_10,0.842939217
2017,November,HiSeq 4000,HISEQ_4000,0.412684206
2017,November,HiSeq 2500 V2,Illumina HiSeq 2500,0.049315832
2017,November,HiSeq 4000,HISEQ_4000,0.407071492
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.467061994
2017,November,HiSeq X V2,HISEQ_X_10,1.149922397
2017,November,HiSeq X V2,HISEQ_X_10,0.957972364
2017,November,HiSeq X V2,HISEQ_X_10,1.122704525
2017,November,HiSeq X V2,HISEQ_X_10,0.759126347
2017,November,HiSeq X V2,HISEQ_X_10,0.90854326
2017,November,HiSeq X V2,HISEQ_X_10,0.771176024
2017,November,HiSeq X V2,HISEQ_X_10,0.921073882
2017,November,HiSeq X V2,HISEQ_X_10,0.966937681
2017,November,HiSeq X V2,HISEQ_X_10,0.892671645
2017,November,HiSeq X V2,HISEQ_X_10,0.791395004
2017,November,HiSeq X V2,HISEQ_X_10,0.830557946
2017,November,HiSeq X V2,HISEQ_X_10,0.867143179
2017,November,HiSeq X V2,HISEQ_X_10,0.860211478
2017,November,HiSeq X V2,HISEQ_X_10,0.904105404
2017,November,HiSeq X V2,HISEQ_X_10,0.843437821
2017,November,HiSeq 2000 V4,Illumina HiSeq 2500,0.42047833
2017,November,HiSeq X V2,HISEQ_X_10,1.01982141
2017,November,HiSeq X V2,HISEQ_X_10,0.844846598
2017,November,HiSeq X V2,HISEQ_X_10,0.886253781
2017,November,HiSeq X V2,HISEQ_X_10,0.864642567
2017,November,HiSeq X V2,HISEQ_X_10,0.820547719
2017,November,HiSeq X V2,HISEQ_X_10,0.961807015
2017,November,HiSeq X V2,HISEQ_X_10,0.848847608
2017,November,HiSeq X V2,HISEQ_X_10,0.854789321
2017,November,HiSeq X V2,HISEQ_X_10,0.917632913
2017,November,HiSeq X V2,HISEQ_X_10,0.96431055
2017,November,HiSeq X V2,HISEQ_X_10,0.869501806
2017,November,HiSeq X V2,HISEQ_X_10,0.91379519
2017,November,HiSeq X V2,HISEQ_X_10,0.847502905
2017,November,HiSeq X V2,HISEQ_X_10,0.789293397
2017,November,HiSeq X V2,HISEQ_X_10,0.847520827
2017,November,HiSeq X V2,HISEQ_X_10,0.859251893
